ip_address,is_reachable,is_vulnerable,is_infected
212.2.77.38,N,N,N
212.2.97.189,Y,Y,N
212.2.101.123,Y,N,N
212.2.102.41,Y,Y,N
212.2.111.49,N,N,N
212.2.119.169,Y,Y,N
212.2.120.149,Y,N,N
212.2.137.214,Y,Y,N
212.2.142.33,Y,Y,N
212.2.145.36,Y,Y,N
212.2.148.169,Y,Y,N
212.2.148.229,Y,N,N
212.2.154.42,Y,Y,N
212.2.155.36,Y,Y,N
212.2.156.126,Y,Y,N
212.2.160.241,Y,Y,N
212.2.171.89,Y,Y,N
212.2.172.5,Y,Y,N
212.2.172.201,N,N,N
212.2.173.62,Y,Y,N
212.2.176.232,Y,Y,N
212.2.197.119,N,N,N
212.2.200.62,N,N,N
212.2.202.134,N,N,N
212.2.211.69,Y,Y,N
212.2.219.53,Y,Y,N
212.2.222.27,Y,N,N
212.2.232.45,Y,Y,N
212.2.232.186,N,N,N
212.2.235.68,N,N,N
212.2.242.201,Y,N,N
212.2.252.137,Y,Y,N
212.2.253.107,Y,N,N
212.2.253.147,N,N,N
213.1.5.82,N,N,N
213.1.7.174,N,N,N
213.1.9.99,Y,Y,N
213.1.13.251,Y,N,N
213.1.17.63,Y,Y,N
213.1.17.210,Y,N,N
213.1.17.227,N,N,N
213.1.19.149,Y,N,N
213.1.31.115,Y,Y,N
213.1.37.228,Y,Y,N
213.1.39.148,Y,Y,N
213.1.43.96,Y,N,N
213.1.45.9,Y,Y,N
213.1.73.28,Y,N,N
213.1.73.83,N,N,N
213.1.74.164,Y,N,N
213.1.75.229,Y,Y,N
213.1.80.41,Y,N,N
213.1.83.11,Y,Y,N
213.1.84.121,Y,Y,N
213.1.90.177,Y,Y,N
213.1.92.182,Y,N,N
213.1.93.37,N,N,N
213.1.100.46,N,N,N
213.1.101.96,Y,Y,N
213.1.101.244,Y,Y,N
213.1.106.73,Y,Y,N
213.1.106.152,Y,Y,N
213.1.112.198,N,N,N
213.1.119.172,Y,Y,N
213.1.121.99,Y,N,N
213.1.123.91,Y,Y,N
213.1.124.93,Y,Y,N
213.1.128.226,Y,N,N
213.1.133.71,Y,Y,N
213.1.135.152,Y,Y,N
213.1.138.13,N,N,N
213.1.143.145,N,N,N
213.1.146.23,N,N,N
213.1.151.60,Y,Y,N
213.1.152.232,Y,N,N
213.1.156.178,N,N,N
213.1.159.176,Y,Y,N
213.1.173.62,Y,Y,N
213.1.175.170,Y,Y,N
213.1.176.122,Y,Y,N
213.1.182.71,Y,N,N
213.1.182.83,N,N,N
213.1.189.195,N,N,N
213.1.191.11,Y,N,N
213.1.191.250,Y,Y,N
213.1.199.47,Y,Y,N
213.1.199.235,N,N,N
213.1.200.189,Y,N,N
213.1.201.171,N,N,N
213.1.203.214,Y,Y,N
213.1.205.221,Y,Y,N
213.1.212.122,Y,Y,N
213.1.219.185,Y,N,N
213.1.221.76,Y,Y,N
213.1.224.38,Y,Y,N
213.1.229.153,Y,Y,N
213.1.244.176,Y,N,N
213.1.245.80,Y,N,N
213.1.247.27,Y,Y,N
213.1.253.67,Y,Y,N
213.2.3.189,Y,N,N
213.2.12.130,Y,Y,N
213.2.15.37,Y,N,N
213.2.19.27,Y,N,N
213.2.19.49,N,N,N
213.2.29.32,N,N,N
213.2.35.229,N,N,N
213.2.40.51,Y,Y,N
213.2.41.124,N,N,N
213.2.42.157,Y,Y,N
213.2.44.47,Y,Y,N
213.2.46.51,Y,N,N
213.2.46.64,Y,N,N
213.2.47.146,N,N,N
213.2.47.181,Y,Y,N
213.2.49.55,N,N,N
213.2.53.217,Y,N,N
213.2.54.75,Y,Y,N
213.2.56.9,Y,N,N
213.2.56.122,Y,N,N
213.2.56.142,Y,N,N
213.2.60.92,Y,N,N
213.2.68.157,Y,Y,N
213.2.69.155,N,N,N
213.2.71.232,N,N,N
213.2.79.37,Y,Y,N
213.2.80.251,Y,N,N
213.2.84.65,Y,Y,N
213.2.85.193,Y,Y,N
213.2.90.107,Y,Y,N
213.2.95.188,Y,N,N
213.2.107.55,N,N,N
213.2.111.218,Y,N,N
213.2.116.102,Y,Y,N
213.2.120.232,Y,Y,N
213.2.130.25,Y,Y,N
213.2.144.132,Y,Y,N
213.2.146.248,Y,Y,N
213.2.153.242,Y,N,N
213.2.154.212,Y,Y,N
213.2.156.70,Y,N,N
213.2.162.79,Y,N,N
213.2.162.146,N,N,N
213.2.168.2,Y,Y,N
213.2.171.231,N,N,N
213.2.173.90,Y,Y,N
213.2.180.31,Y,N,N
213.2.184.13,Y,Y,N
213.2.185.88,Y,N,N
213.2.186.7,Y,N,N
213.2.190.136,Y,N,N
213.2.191.102,Y,Y,N
213.2.194.168,Y,Y,N
213.2.197.243,Y,Y,N
213.2.205.249,Y,Y,N
213.2.210.54,Y,N,N
213.2.219.96,Y,Y,N
213.2.220.164,N,N,N
213.2.223.53,Y,Y,N
213.2.224.122,Y,Y,N
213.2.230.195,Y,N,N
213.2.236.102,Y,N,N
213.2.238.188,Y,Y,N
213.2.240.229,Y,N,N
214.1.3.30,Y,N,N
214.1.4.92,Y,Y,N
214.1.12.228,Y,N,N
214.1.19.126,N,N,N
214.1.23.76,Y,N,N
214.1.29.215,N,N,N
214.1.36.87,Y,Y,N
214.1.37.58,N,N,N
214.1.38.77,N,N,N
214.1.43.200,N,N,N
214.1.58.80,Y,Y,N
214.1.68.40,N,N,N
214.1.68.84,Y,Y,N
214.1.69.201,N,N,N
214.1.70.117,Y,Y,N
214.1.71.242,Y,Y,N
214.1.72.52,Y,Y,N
214.1.78.224,N,N,N
214.1.79.199,N,N,N
214.1.82.67,Y,Y,N
214.1.85.72,Y,N,N
214.1.86.10,Y,Y,N
214.1.87.96,N,N,N
214.1.89.74,Y,Y,N
214.1.89.222,Y,Y,N
214.1.91.103,Y,N,N
214.1.94.50,Y,Y,N
214.1.96.39,Y,Y,N
214.1.98.230,Y,N,N
214.1.100.20,Y,Y,N
214.1.106.219,N,N,N
214.1.106.232,Y,Y,N
214.1.107.139,Y,Y,N
214.1.114.189,Y,Y,N
214.1.128.142,Y,Y,N
214.1.132.179,N,N,N
214.1.133.88,Y,Y,N
214.1.134.24,Y,Y,N
214.1.135.16,N,N,N
214.1.142.246,Y,N,N
214.1.147.24,Y,N,N
214.1.153.65,Y,Y,N
214.1.156.152,N,N,N
214.1.156.239,Y,Y,N
214.1.158.24,Y,Y,N
214.1.165.196,Y,Y,N
214.1.172.60,Y,N,N
214.1.174.253,Y,Y,N
214.1.175.200,Y,Y,N
214.1.177.249,Y,Y,N
214.1.180.156,Y,N,N
214.1.183.233,Y,Y,N
214.1.185.131,Y,N,N
214.1.189.172,Y,N,N
214.1.192.171,Y,Y,N
214.1.195.117,Y,Y,N
214.1.200.134,N,N,N
214.1.201.82,Y,Y,N
214.1.203.125,N,N,N
214.1.203.217,N,N,N
214.1.204.160,Y,N,N
214.1.207.221,Y,Y,N
214.1.209.105,N,N,N
214.1.209.207,Y,Y,N
214.1.215.253,Y,N,N
214.1.221.174,Y,Y,N
214.1.223.22,Y,Y,N
214.1.223.55,Y,N,N
214.1.223.221,N,N,N
214.1.240.40,Y,Y,N
214.1.243.203,Y,Y,N
214.1.244.245,N,N,N
214.1.251.212,Y,N,N
214.1.253.27,Y,N,N
214.1.253.33,N,N,N
214.2.9.106,Y,N,N
214.2.10.112,Y,N,N
214.2.19.221,Y,N,N
214.2.25.90,Y,N,N
214.2.27.82,Y,Y,N
214.2.30.105,Y,Y,N
214.2.33.174,Y,N,N
214.2.39.241,Y,Y,N
214.2.43.237,Y,N,N
214.2.47.234,Y,Y,N
214.2.48.161,Y,N,N
214.2.51.113,Y,N,N
214.2.55.98,N,N,N
214.2.56.175,N,N,N
214.2.57.30,Y,N,N
214.2.57.206,Y,Y,N
214.2.60.60,N,N,N
214.2.63.158,N,N,N
214.2.68.87,N,N,N
214.2.73.35,N,N,N
214.2.74.162,Y,N,N
214.2.77.206,Y,Y,N
214.2.78.62,Y,Y,N
214.2.79.231,Y,Y,N
214.2.99.171,Y,N,N
214.2.100.84,Y,N,N
214.2.113.224,N,N,N
214.2.116.86,N,N,N
214.2.128.90,Y,Y,N
214.2.128.134,Y,N,N
214.2.133.43,Y,Y,N
214.2.138.5,Y,N,N
214.2.139.5,Y,N,N
214.2.148.200,Y,Y,N
214.2.157.165,Y,Y,N
214.2.162.178,Y,Y,N
214.2.164.211,N,N,N
214.2.168.212,Y,Y,N
214.2.171.49,Y,Y,N
214.2.171.167,Y,Y,N
214.2.172.9,Y,Y,N
214.2.193.235,N,N,N
214.2.214.92,Y,Y,N
214.2.219.252,N,N,N
214.2.225.114,N,N,N
214.2.230.152,N,N,N
214.2.242.243,Y,N,N
214.2.243.20,Y,Y,N
214.2.243.245,Y,Y,N
214.2.253.54,Y,Y,N
215.1.3.226,Y,Y,N
215.1.13.226,Y,Y,N
215.1.15.64,N,N,N
215.1.19.18,N,N,N
215.1.20.241,Y,Y,N
215.1.25.20,Y,Y,N
215.1.25.92,Y,Y,N
215.1.27.150,Y,N,N
215.1.33.246,N,N,N
215.1.34.202,N,N,N
215.1.40.34,Y,Y,N
215.1.40.177,N,N,N
215.1.44.156,Y,Y,N
215.1.50.137,Y,N,N
215.1.53.74,Y,Y,N
215.1.59.37,Y,N,N
215.1.60.140,Y,Y,N
215.1.68.120,Y,N,N
215.1.70.127,Y,Y,N
215.1.81.249,Y,N,N
215.1.83.192,Y,N,N
215.1.86.100,Y,Y,N
215.1.94.62,Y,N,N
215.1.101.2,Y,Y,N
215.1.103.123,Y,Y,N
215.1.112.239,Y,Y,N
215.1.113.122,Y,N,N
215.1.122.50,Y,N,N
215.1.122.54,Y,Y,N
215.1.124.244,Y,N,N
215.1.134.218,Y,Y,N
215.1.136.143,Y,N,N
215.1.136.149,Y,Y,N
215.1.136.239,Y,N,N
215.1.141.244,Y,Y,N
215.1.145.185,Y,Y,N
215.1.147.94,Y,N,N
215.1.148.150,N,N,N
215.1.150.97,N,N,N
215.1.151.67,Y,Y,N
215.1.153.182,Y,Y,N
215.1.154.250,Y,Y,N
215.1.156.33,Y,Y,N
215.1.158.232,Y,Y,N
215.1.163.118,N,N,N
215.1.163.137,Y,N,N
215.1.165.228,Y,N,N
215.1.166.235,Y,N,N
215.1.170.147,Y,Y,N
215.1.177.211,N,N,N
215.1.179.79,Y,N,N
215.1.180.18,Y,N,N
215.1.185.97,Y,Y,N
215.1.190.124,Y,Y,N
215.1.193.217,Y,Y,N
215.1.194.58,Y,Y,N
215.1.194.101,N,N,N
215.1.194.167,Y,N,N
215.1.199.169,Y,Y,N
215.1.200.194,Y,Y,N
215.1.205.31,Y,Y,N
215.1.209.73,Y,N,N
215.1.210.214,Y,Y,N
215.1.211.80,Y,Y,N
215.1.212.85,Y,Y,N
215.1.213.193,Y,Y,N
215.1.214.46,N,N,N
215.1.214.150,N,N,N
215.1.218.35,Y,Y,N
215.1.219.143,Y,N,N
215.1.219.144,Y,N,N
215.1.224.249,Y,Y,N
215.1.227.227,Y,Y,N
215.1.235.187,N,N,N
215.1.239.163,N,N,N
215.1.242.230,Y,Y,N
215.1.245.167,N,N,N
215.1.246.135,Y,Y,N
215.1.254.157,N,N,N
215.2.4.104,Y,Y,N
215.2.11.30,Y,Y,N
215.2.14.117,Y,N,N
215.2.16.13,N,N,N
215.2.17.52,Y,Y,N
215.2.25.205,Y,Y,N
215.2.29.188,Y,N,N
215.2.29.204,Y,Y,N
215.2.31.202,Y,Y,N
215.2.32.4,Y,Y,N
215.2.34.42,Y,Y,N
215.2.35.162,N,N,N
215.2.41.39,N,N,N
215.2.41.78,Y,Y,N
215.2.43.31,Y,Y,N
215.2.46.31,Y,N,N
215.2.47.227,N,N,N
215.2.52.63,Y,Y,N
215.2.55.6,Y,N,N
215.2.68.140,Y,Y,N
215.2.68.150,N,N,N
215.2.78.99,Y,N,N
215.2.84.117,Y,Y,N
215.2.86.29,N,N,N
215.2.88.45,Y,N,N
215.2.88.62,Y,Y,N
215.2.89.208,Y,Y,N
215.2.102.36,N,N,N
215.2.106.2,Y,Y,N
215.2.108.23,Y,Y,N
215.2.115.85,Y,N,N
215.2.117.146,N,N,N
215.2.117.191,Y,Y,N
215.2.122.67,Y,Y,N
215.2.127.20,Y,Y,N
215.2.129.102,Y,N,N
215.2.132.112,Y,Y,N
215.2.136.149,N,N,N
215.2.137.169,Y,Y,N
215.2.138.239,Y,Y,N
215.2.141.23,N,N,N
215.2.143.123,Y,Y,N
215.2.147.92,Y,Y,N
215.2.150.154,Y,Y,N
215.2.158.187,Y,Y,N
215.2.166.104,Y,N,N
215.2.170.32,N,N,N
215.2.178.87,Y,Y,N
215.2.190.89,N,N,N
215.2.195.77,Y,N,N
215.2.197.20,Y,N,N
215.2.199.186,Y,Y,N
215.2.201.64,Y,N,N
215.2.209.208,Y,Y,N
215.2.210.195,Y,Y,N
215.2.214.9,Y,Y,N
215.2.217.147,Y,Y,N
215.2.218.70,N,N,N
215.2.228.105,N,N,N
215.2.238.168,N,N,N
215.2.240.103,Y,N,N
215.2.242.142,Y,Y,N
215.2.242.223,Y,N,N
215.2.244.49,Y,Y,N
215.2.248.154,Y,Y,N
215.2.252.70,Y,Y,N
215.2.254.128,Y,Y,N
216.1.3.7,Y,Y,N
216.1.6.46,Y,Y,N
216.1.6.123,Y,Y,N
216.1.8.168,Y,N,N
216.1.10.120,Y,Y,N
216.1.15.219,Y,N,N
216.1.24.179,Y,Y,N
216.1.29.72,Y,Y,N
216.1.36.213,Y,Y,N
216.1.38.162,Y,N,N
216.1.44.139,Y,Y,N
216.1.46.197,Y,Y,N
216.1.51.66,Y,Y,N
216.1.53.119,N,N,N
216.1.55.167,Y,N,N
216.1.64.86,Y,Y,N
216.1.73.173,Y,N,N
216.1.74.40,N,N,N
216.1.76.52,Y,Y,N
216.1.80.236,N,N,N
216.1.82.238,Y,N,N
216.1.88.180,Y,Y,N
216.1.92.16,N,N,N
216.1.93.60,Y,N,N
216.1.94.149,Y,Y,N
216.1.96.209,N,N,N
216.1.97.165,N,N,N
216.1.98.164,Y,Y,N
216.1.98.252,Y,N,N
216.1.99.14,Y,Y,N
216.1.102.212,Y,N,N
216.1.103.47,Y,Y,N
216.1.108.49,Y,Y,N
216.1.110.206,Y,N,N
216.1.118.180,N,N,N
216.1.122.63,Y,Y,N
216.1.123.100,Y,Y,N
216.1.124.174,N,N,N
216.1.126.134,N,N,N
216.1.132.13,Y,Y,N
216.1.132.83,Y,Y,N
216.1.151.33,Y,Y,N
216.1.151.63,Y,N,N
216.1.163.121,Y,Y,N
216.1.186.51,Y,Y,N
216.1.196.244,N,N,N
216.1.197.133,Y,N,N
216.1.200.180,Y,N,N
216.1.202.39,N,N,N
216.1.212.148,Y,N,N
216.1.215.219,Y,Y,N
216.1.218.74,Y,Y,N
216.1.226.1,N,N,N
216.1.232.138,Y,N,N
216.1.240.85,Y,Y,N
216.1.251.17,Y,N,N
216.2.6.185,Y,N,N
216.2.10.174,Y,Y,N
216.2.15.33,Y,Y,N
216.2.20.134,Y,Y,N
216.2.20.244,N,N,N
216.2.28.32,Y,N,N
216.2.31.49,Y,Y,N
216.2.33.172,Y,Y,N
216.2.35.198,Y,Y,N
216.2.36.62,Y,N,N
216.2.38.157,Y,Y,N
216.2.40.57,Y,Y,N
216.2.42.232,Y,Y,N
216.2.43.238,Y,Y,N
216.2.47.163,Y,N,N
216.2.50.132,Y,Y,N
216.2.54.95,Y,Y,N
216.2.54.132,Y,Y,N
216.2.60.188,Y,Y,N
216.2.60.240,Y,Y,N
216.2.61.234,Y,Y,N
216.2.69.79,Y,Y,N
216.2.72.165,Y,Y,N
216.2.72.246,Y,N,N
216.2.73.111,N,N,N
216.2.73.251,Y,Y,N
216.2.80.84,Y,Y,N
216.2.80.186,Y,Y,N
216.2.80.238,N,N,N
216.2.87.191,N,N,N
216.2.90.48,Y,Y,N
216.2.91.131,Y,Y,N
216.2.101.36,Y,Y,N
216.2.101.94,N,N,N
216.2.108.105,Y,Y,N
216.2.110.203,N,N,N
216.2.112.121,Y,Y,N
216.2.112.254,Y,Y,N
216.2.113.108,N,N,N
216.2.133.69,Y,Y,N
216.2.134.117,Y,Y,N
216.2.134.205,N,N,N
216.2.134.239,Y,N,N
216.2.139.197,Y,Y,N
216.2.140.158,Y,Y,N
216.2.142.175,Y,N,N
216.2.143.192,Y,Y,N
216.2.150.207,Y,Y,N
216.2.151.117,Y,Y,N
216.2.153.49,Y,Y,N
216.2.158.97,Y,Y,N
216.2.161.33,Y,Y,N
216.2.178.188,Y,N,N
216.2.180.132,Y,Y,N
216.2.182.83,Y,Y,N
216.2.182.89,N,N,N
216.2.192.207,Y,Y,N
216.2.196.103,N,N,N
216.2.213.197,N,N,N
216.2.218.189,N,N,N
216.2.220.175,Y,Y,N
216.2.225.226,Y,Y,N
216.2.227.84,Y,Y,N
216.2.228.113,Y,Y,N
216.2.229.162,Y,N,N
216.2.231.246,Y,Y,N
216.2.233.7,Y,N,N
216.2.240.241,Y,N,N
216.2.243.224,Y,N,N
216.2.244.137,N,N,N
216.2.246.79,Y,Y,N
216.2.247.152,Y,Y,N
216.2.248.214,Y,Y,N
216.2.250.4,Y,N,N
216.2.251.204,N,N,N
217.1.12.47,Y,N,N
217.1.13.136,Y,N,N
217.1.20.150,Y,Y,N
217.1.25.52,Y,Y,N
217.1.31.237,Y,Y,N
217.1.39.22,Y,N,N
217.1.45.126,Y,Y,N
217.1.54.10,Y,N,N
217.1.54.130,Y,Y,N
217.1.56.20,Y,N,N
217.1.58.205,Y,Y,N
217.1.65.101,N,N,N
217.1.66.185,Y,Y,N
217.1.67.35,Y,Y,N
217.1.69.31,Y,Y,N
217.1.69.195,Y,Y,N
217.1.70.193,Y,Y,N
217.1.70.231,Y,N,N
217.1.71.74,Y,N,N
217.1.72.243,Y,Y,N
217.1.82.95,Y,Y,N
217.1.85.142,Y,N,N
217.1.92.47,Y,Y,N
217.1.103.106,N,N,N
217.1.106.47,Y,Y,N
217.1.106.160,N,N,N
217.1.109.156,Y,N,N
217.1.119.2,Y,N,N
217.1.120.120,Y,Y,N
217.1.125.151,Y,N,N
217.1.128.87,Y,Y,N
217.1.132.127,Y,Y,N
217.1.137.75,Y,N,N
217.1.139.36,Y,Y,N
217.1.144.104,Y,Y,N
217.1.145.181,N,N,N
217.1.148.177,Y,Y,N
217.1.149.53,Y,Y,N
217.1.154.117,Y,N,N
217.1.154.226,Y,Y,N
217.1.155.94,Y,N,N
217.1.160.100,Y,Y,N
217.1.166.166,Y,Y,N
217.1.167.105,Y,Y,N
217.1.168.29,Y,Y,N
217.1.175.206,Y,N,N
217.1.181.227,Y,N,N
217.1.184.74,Y,Y,N
217.1.191.87,Y,N,N
217.1.200.169,Y,N,N
217.1.204.93,Y,Y,N
217.1.206.83,Y,Y,N
217.1.206.210,Y,Y,N
217.1.211.135,Y,N,N
217.1.212.154,N,N,N
217.1.217.130,Y,Y,N
217.1.223.9,Y,Y,N
217.1.227.25,Y,Y,N
217.1.232.120,N,N,N
217.1.238.167,Y,N,N
217.1.240.197,Y,N,N
217.1.245.212,Y,N,N
217.1.247.203,Y,Y,N
217.2.1.234,Y,N,N
217.2.4.225,Y,Y,N
217.2.11.227,Y,Y,N
217.2.14.72,Y,Y,N
217.2.18.57,Y,Y,N
217.2.21.49,Y,Y,N
217.2.21.220,Y,Y,N
217.2.30.175,N,N,N
217.2.31.207,Y,N,N
217.2.32.174,N,N,N
217.2.40.230,Y,Y,N
217.2.40.249,Y,N,N
217.2.44.198,Y,Y,N
217.2.47.63,Y,Y,N
217.2.49.12,Y,N,N
217.2.52.204,Y,N,N
217.2.57.140,Y,Y,N
217.2.60.29,Y,Y,N
217.2.61.98,Y,Y,N
217.2.64.20,Y,Y,N
217.2.75.200,Y,Y,N
217.2.88.6,Y,N,N
217.2.98.15,Y,Y,N
217.2.98.38,N,N,N
217.2.105.33,N,N,N
217.2.105.127,Y,Y,N
217.2.109.38,Y,Y,N
217.2.111.223,Y,N,N
217.2.123.205,Y,Y,N
217.2.126.39,Y,N,N
217.2.130.209,Y,Y,N
217.2.132.38,Y,Y,N
217.2.132.73,Y,Y,N
217.2.132.127,N,N,N
217.2.138.159,Y,N,N
217.2.141.108,Y,Y,N
217.2.145.99,Y,Y,N
217.2.148.156,Y,Y,N
217.2.150.43,N,N,N
217.2.151.170,Y,N,N
217.2.156.39,Y,Y,N
217.2.157.34,Y,Y,N
217.2.158.77,Y,Y,N
217.2.158.127,N,N,N
217.2.166.174,Y,Y,N
217.2.167.137,Y,Y,N
217.2.172.125,Y,Y,N
217.2.180.85,Y,Y,N
217.2.183.61,Y,Y,N
217.2.184.102,Y,Y,N
217.2.185.115,Y,Y,N
217.2.188.186,N,N,N
217.2.189.193,Y,N,N
217.2.194.45,Y,N,N
217.2.195.89,Y,N,N
217.2.199.38,Y,Y,N
217.2.205.222,Y,Y,N
217.2.218.188,Y,Y,N
217.2.220.41,N,N,N
217.2.222.1,Y,Y,N
217.2.222.141,Y,Y,N
217.2.225.3,Y,Y,N
217.2.227.226,Y,Y,N
217.2.231.132,Y,N,N
217.2.235.24,N,N,N
217.2.235.138,Y,Y,N
217.2.249.107,N,N,N
218.1.2.94,N,N,N
218.1.2.249,Y,Y,N
218.1.3.76,Y,Y,N
218.1.8.60,Y,Y,N
218.1.11.70,N,N,N
218.1.12.5,N,N,N
218.1.14.106,Y,N,N
218.1.18.137,N,N,N
218.1.24.190,Y,N,N
218.1.26.14,Y,Y,N
218.1.26.228,Y,Y,N
218.1.31.2,Y,Y,N
218.1.31.59,Y,Y,N
218.1.33.237,Y,N,N
218.1.42.249,Y,N,N
218.1.43.116,N,N,N
218.1.52.46,Y,Y,N
218.1.62.51,Y,Y,N
218.1.62.118,N,N,N
218.1.63.35,Y,Y,N
218.1.70.221,Y,Y,N
218.1.80.236,Y,Y,N
218.1.82.18,N,N,N
218.1.86.97,Y,N,N
218.1.89.251,Y,N,N
218.1.91.189,Y,Y,N
218.1.93.241,Y,Y,N
218.1.96.66,Y,Y,N
218.1.98.184,Y,N,N
218.1.99.100,N,N,N
218.1.106.144,Y,Y,N
218.1.108.17,Y,Y,N
218.1.108.137,Y,Y,N
218.1.110.41,Y,Y,N
218.1.122.191,Y,Y,N
218.1.125.212,Y,Y,N
218.1.127.150,Y,N,N
218.1.137.38,N,N,N
218.1.141.52,N,N,N
218.1.143.224,N,N,N
218.1.147.242,Y,Y,N
218.1.148.32,Y,N,N
218.1.150.242,Y,N,N
218.1.157.90,Y,Y,N
218.1.161.153,Y,Y,N
218.1.162.8,Y,Y,N
218.1.162.21,Y,N,N
218.1.168.199,Y,Y,N
218.1.172.67,Y,Y,N
218.1.175.21,N,N,N
218.1.182.152,N,N,N
218.1.187.88,N,N,N
218.1.187.220,Y,Y,N
218.1.191.19,Y,Y,N
218.1.197.232,Y,N,N
218.1.201.138,N,N,N
218.1.205.7,N,N,N
218.1.206.218,Y,Y,N
218.1.207.224,Y,Y,N
218.1.210.110,Y,Y,N
218.1.210.198,N,N,N
218.1.212.14,Y,Y,N
218.1.212.133,Y,N,N
218.1.212.235,N,N,N
218.1.213.226,N,N,N
218.1.224.59,Y,Y,N
218.1.224.81,Y,Y,N
218.1.229.177,Y,Y,N
218.1.234.171,Y,Y,N
218.1.251.91,Y,Y,N
218.2.10.56,Y,N,N
218.2.11.123,Y,Y,N
218.2.24.193,N,N,N
218.2.29.195,Y,Y,N
218.2.35.153,Y,N,N
218.2.37.219,Y,Y,N
218.2.46.49,Y,N,N
218.2.47.87,Y,N,N
218.2.47.246,Y,N,N
218.2.48.109,Y,N,N
218.2.48.237,Y,Y,N
218.2.49.199,Y,N,N
218.2.50.61,Y,N,N
218.2.58.196,N,N,N
218.2.77.146,N,N,N
218.2.78.42,Y,N,N
218.2.82.191,Y,N,N
218.2.85.93,Y,N,N
218.2.85.133,Y,Y,N
218.2.87.23,Y,Y,N
218.2.105.27,Y,N,N
218.2.105.97,Y,N,N
218.2.108.237,Y,Y,N
218.2.111.33,Y,Y,N
218.2.121.196,Y,Y,N
218.2.124.67,Y,N,N
218.2.130.187,Y,Y,N
218.2.133.180,Y,Y,N
218.2.133.205,Y,Y,N
218.2.137.220,N,N,N
218.2.139.155,N,N,N
218.2.140.246,N,N,N
218.2.146.227,Y,Y,N
218.2.151.46,Y,Y,N
218.2.152.109,Y,N,N
218.2.152.190,Y,Y,N
218.2.156.15,N,N,N
218.2.158.251,Y,Y,N
218.2.161.247,Y,Y,N
218.2.173.178,Y,Y,N
218.2.174.90,Y,N,N
218.2.176.202,Y,N,N
218.2.179.233,N,N,N
218.2.180.156,Y,Y,N
218.2.184.165,Y,Y,N
218.2.188.122,N,N,N
218.2.192.143,Y,N,N
218.2.194.64,Y,Y,N
218.2.205.164,Y,Y,N
218.2.206.139,Y,Y,N
218.2.209.156,N,N,N
218.2.210.110,Y,N,N
218.2.218.150,Y,Y,N
218.2.221.89,Y,Y,N
218.2.223.131,Y,Y,N
218.2.229.198,Y,Y,N
218.2.232.172,Y,N,N
218.2.234.189,Y,Y,N
218.2.246.106,Y,N,N
218.2.247.111,Y,N,N
218.2.250.118,Y,N,N
218.2.250.254,Y,Y,N
218.2.251.193,N,N,N
218.2.252.232,N,N,N
219.1.3.92,Y,Y,N
219.1.11.114,Y,N,N
219.1.22.186,Y,Y,N
219.1.31.215,Y,Y,N
219.1.32.160,Y,Y,N
219.1.35.118,Y,Y,N
219.1.42.235,Y,Y,N
219.1.45.230,Y,Y,N
219.1.56.244,Y,Y,N
219.1.64.50,Y,Y,N
219.1.67.128,Y,Y,N
219.1.74.199,Y,N,N
219.1.75.78,Y,Y,N
219.1.75.109,Y,N,N
219.1.83.87,Y,N,N
219.1.91.173,Y,Y,N
219.1.94.13,Y,N,N
219.1.96.248,Y,N,N
219.1.100.29,Y,Y,N
219.1.110.37,N,N,N
219.1.110.190,Y,Y,N
219.1.115.167,Y,N,N
219.1.116.4,N,N,N
219.1.118.111,N,N,N
219.1.123.98,Y,N,N
219.1.128.21,N,N,N
219.1.133.21,Y,Y,N
219.1.140.26,Y,Y,N
219.1.143.196,Y,Y,N
219.1.145.79,Y,Y,N
219.1.152.61,Y,Y,N
219.1.156.136,Y,Y,N
219.1.158.68,Y,Y,N
219.1.162.194,Y,N,N
219.1.169.129,Y,Y,N
219.1.176.94,N,N,N
219.1.180.21,Y,Y,N
219.1.189.36,Y,N,N
219.1.189.127,Y,N,N
219.1.190.127,Y,Y,N
219.1.192.16,Y,Y,N
219.1.192.192,Y,Y,N
219.1.194.187,Y,Y,N
219.1.197.229,Y,Y,N
219.1.201.19,Y,Y,N
219.1.206.212,Y,N,N
219.1.209.16,Y,Y,N
219.1.220.161,N,N,N
219.1.228.23,Y,Y,N
219.1.231.3,N,N,N
219.1.231.49,Y,Y,N
219.1.240.51,N,N,N
219.1.245.232,Y,Y,N
219.1.246.233,Y,Y,N
219.1.249.7,Y,Y,N
219.1.249.142,N,N,N
219.2.2.126,Y,N,N
219.2.9.48,Y,N,N
219.2.14.153,N,N,N
219.2.15.227,Y,Y,N
219.2.16.155,Y,Y,N
219.2.20.9,Y,N,N
219.2.20.159,N,N,N
219.2.21.194,Y,Y,N
219.2.34.37,N,N,N
219.2.43.36,Y,Y,N
219.2.46.121,Y,Y,N
219.2.48.104,Y,Y,N
219.2.51.218,Y,Y,N
219.2.54.213,Y,N,N
219.2.55.31,Y,Y,N
219.2.56.72,N,N,N
219.2.65.226,Y,N,N
219.2.69.222,Y,N,N
219.2.74.182,Y,Y,N
219.2.75.206,N,N,N
219.2.81.221,Y,N,N
219.2.96.146,Y,Y,N
219.2.97.131,Y,N,N
219.2.97.225,Y,Y,N
219.2.102.42,Y,N,N
219.2.106.97,Y,Y,N
